loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,evaluate_all_emotions.thisRepN,evaluate_all_emotions.thisTrialN,evaluate_all_emotions.thisN,evaluate_all_emotions.thisIndex,sync_beep_1.started,p_port.started,p_port.stopped,sync_beep_1.stopped,sync_beep_2.started,sync_beep_2.stopped,sync_beep_3.started,sync_beep_3.stopped,sync_beep_4.started,sync_beep_4.stopped,baseline.started,p_port_2.started,p_port_2.stopped,baseline.stopped,p_port_3.started,Game_Start_Text.started,p_port_4.started,p_port_4.stopped,key_resp.started,key_resp.keys,key_resp.rt,fixation_cross.started,p_port_5.started,p_port_5.stopped,fixation_cross.stopped,p_port_6.started,player_image_intro.started,player_name_intro.started,p_port_7.started,p_port_7.stopped,p_port_8.started,player_image_offer.started,player_name_offer.started,proposed_split.started,p_port_9.started,p_port_9.stopped,proposed_split.stopped,accept_reject.started,p_port_15.started,p_port_15.stopped,accept_reject.stopped,p_port_10.started,arrow_instructions.started,offer_choice.started,p_port_11.started,p_port_11.stopped,offer_choice.keys,offer_choice.rt,Instructions_Affinity_Score.started,p_port_12.started,p_port_12.stopped,Emotion_Image.started,AffinityScore.started,p_port_13.started,p_port_13.stopped,AffinityScore.response,AffinityScore.rt,Instruction.started,Moral_Disgust_Score.started,p_port_14.started,p_port_14.stopped,Moral_Disgust_Score.response,Moral_Disgust_Score.rt,player_image_offer.stopped,player_name_offer.stopped,p_port_6.stopped,p_port_10.stopped,Instructions_Affinity_Score.stopped,p_port_8.stopped,player_image_intro.stopped,player_name_intro.stopped,participant,session,date,expName,psychopyVersion,frameRate,
13,0,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,817.7565937000327,0.00014690007083117962,0.09933830006048083,823.7729885000736,6.015897599980235,823.9394257001113,823.9394257001113,0.08415269991382957,0.1826975999865681,6.015984199941158,830.0393374999985,830.0393374999985,830.0393374999985,0.0779660998377949,0.1825516999233514,835.7396191000007,835.9396148999222,6.01603929977864,6.115902599878609,841.939456900116,12.015866099856794,842.0728025999852,842.0728025999852,0.01604089979082346,0.1157993997912854,up,1.053299899911508,843.1728102001362,3.469991497695446e-05,0.09829310001805425,849.206079200143,849.206079200143,0.02555350004695356,0.13162100012414157,2.0,3.5739615000784397,,,,,,,842.0394834999461,842.0394834999461,,,,,829.9394984999672,829.9394984999672,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
13,0,13,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.8060202000197,852.8060202000197,0.00734740006737411,0.09772610012441874,3.0,2.5916663999669254,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
13,0,13,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.4394116001204,855.4394116001204,0.007520700106397271,0.09778179996646941,2.0,3.191293300129473,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
13,0,13,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858.6896468000486,858.6896468000486,0.008253700099885464,0.11430720007047057,2.0,2.8071952001191676,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
13,0,13,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.5226348000579,861.5226348000579,0.006653500022366643,0.09905329998582602,5.0,2.927273999899626,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
13,0,13,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.4894290000666,864.4894290000666,0.007285699946805835,0.09825560008175671,3.0,2.6918502000626177,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
13,0,13,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.2227857999969,867.2227857999969,0.006819700123742223,0.09905280009843409,5.0,1.3932645998429507,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.6563071999699,868.6563071999699,0.0016719999257475138,0.09767209994606674,6.0,1.8968475998844951,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
14,0,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,870.5896173999645,0.0003529000096023083,0.09763099998235703,876.6059930999763,6.014253500150517,876.7893604000565,876.7893604000565,0.08630089997313917,0.19792629987932742,6.030908299842849,882.8892489001155,882.8892489001155,882.8892489001155,0.09497109986841679,0.19759139977395535,888.5892698001117,888.789504500106,6.031138699967414,6.130899099865928,894.7892337001394,12.030923999845982,894.9225987000391,894.9225987000391,0.03102429979480803,0.13084819982759655,down,1.2115219999104738,896.172622699989,4.4999876990914345e-05,0.09775769989937544,902.1726553000044,902.1726553000044,0.00727289984934032,0.09744209982454777,5.0,2.1247571001295,,,,,,,894.8892310000956,894.8892310000956,,,902.1726553000044,,882.7892911001109,882.7892911001109,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
14,0,14,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904.3391915999819,904.3391915999819,0.007376000052317977,0.09826690005138516,3.0,2.8251098000910133,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
14,0,14,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.205878800014,907.205878800014,0.007680400041863322,0.0977167000528425,2.0,2.157993200002238,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
14,0,14,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.4060398000292,909.4060398000292,0.0066674998961389065,0.09918190003372729,5.0,2.626995500177145,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
14,0,14,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.0725555000827,912.0725555000827,0.006558800116181374,0.09931940003298223,3.0,3.4938791999593377,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
14,0,14,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.6058513000607,915.6058513000607,0.007470799842849374,0.09767379984259605,5.0,2.3911452998872846,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
14,0,14,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.0391868001316,918.0391868001316,0.007100800052285194,0.0985570999328047,1.0,3.292501099873334,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921.3724166001193,921.3724166001193,0.0005480998661369085,0.09935729997232556,2.0,2.500892600044608,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
15,0,15,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,923.9059578999877,0.0002756998874247074,0.09818049985915422,929.922481900081,6.014764499850571,930.0889578999486,930.0889578999486,0.08267009980045259,0.181579299736768,6.014784099766985,936.1891576000489,936.1891576000489,936.1891576000489,0.07736529968678951,0.1815215996466577,941.8890693001449,942.0890935000498,6.014780699741095,6.11494669970125,948.0888563001063,12.014466899679974,948.2223803000525,948.2223803000525,0.01478099962696433,0.11470129969529808,up,1.511938099982217,949.7723725000396,1.71000137925148e-05,0.09922029986046255,955.8064208999276,955.8064208999276,0.02786309993825853,0.13261749991215765,5.0,3.0059128999710083,,,,,,,948.1722466000356,948.1722466000356,,,,,936.0892095000017,936.0892095000017,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
15,0,15,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958.8390323999338,958.8390323999338,0.00655940012075007,0.09897490008734167,3.0,2.2269091999623924,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
15,0,15,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961.1058706000913,961.1058706000913,0.005606400081887841,0.0983665999956429,5.0,2.194027799880132,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
15,0,15,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963.3388706999831,963.3388706999831,0.008290499914437532,0.09751569991931319,3.0,3.2903001999948174,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
15,0,15,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966.6724541999865,966.6724541999865,0.006756599992513657,0.09908180008642375,3.0,2.12661030003801,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
15,0,15,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,968.8556574000977,968.8556574000977,0.007623299956321716,0.1142052998766303,5.0,1.7073522999417037,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
15,0,15,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970.5889078001492,970.5889078001492,0.00717219989746809,0.09784319996833801,2.0,1.758635900216177,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.3890507000033,972.3890507000033,0.0006852999795228243,0.09933310002088547,3.0,3.7997548999264836,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
16,0,16,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,976.2225820999593,0.0002544999588280916,0.0983853000216186,982.2054759000894,6.014736799988896,982.3889147001319,982.3889147001319,0.05902789975516498,0.1648432998917997,6.031687199836597,988.5223278999329,988.5223278999329,988.5223278999329,0.08756149979308248,0.19839969975873828,994.2222537000198,994.4222271000035,6.031481299782172,6.131635399768129,1000.4222057999577,12.031455099815503,1000.5556664001197,1000.5556664001197,0.031652799574658275,0.13146169972606003,up,1.0981479997280985,1001.688860299997,4.939991049468517e-05,0.09807200008071959,1007.7220978001133,1007.7220978001133,0.02638310007750988,0.13139190012589097,3.0,2.672816300066188,,,,,,,1000.522242099978,1000.522242099978,6.09802749985829,,,,988.3889645000454,988.3889645000454,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
16,0,16,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010.4389237000141,1010.4389237000141,0.008566500153392553,0.11449200008064508,3.0,1.9404285999480635,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
16,0,16,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012.4055181001313,1012.4055181001313,0.008122799918055534,0.09765970008447766,3.0,1.2574565999675542,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
16,0,16,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013.7055001000408,1013.7055001000408,0.007899199845269322,0.09749610000289977,5.0,1.2242136001586914,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
16,0,16,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014.9887677999213,1014.9887677999213,0.00881849997676909,0.114369299961254,3.0,1.9400317000690848,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
16,0,16,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016.9556336000096,1016.9556336000096,0.006867199903354049,0.09921759995631874,3.0,1.6266645998694003,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
16,0,16,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018.62214280013,1018.62214280013,0.006982600083574653,0.09906270005740225,2.0,1.4926755998749286,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.1554735000245,1020.1554735000245,0.0007029999978840351,0.09939000010490417,6.0,2.199900599895045,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
17,0,17,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1022.38878379995,0.0004407998640090227,0.09783359989523888,1028.3888065000065,6.031196399824694,1028.5718853001017,1028.5718853001017,0.07849189988337457,0.1809447999112308,6.014405899913982,1034.6552784000523,1034.6552784000523,1034.6552784000523,0.06577389966696501,0.16448849975131452,1040.35533270007,1040.5888292000163,6.031236499780789,6.131087299669161,1046.5888533999678,12.031295799650252,1046.72206680011,1046.72206680011,0.03127339971251786,0.1310579995624721,up,0.6434790997300297,1047.4220312000252,6.720004603266716e-05,0.09823519992642105,1053.4386320000049,1053.4386320000049,0.025974899996072054,0.11491320002824068,3.0,3.8567836000584066,,,,,,,1046.6553976000287,1046.6553976000287,,,,,1034.572125799954,1034.572125799954,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
17,0,17,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1057.3385628000833,1057.3385628000833,0.006901799933984876,0.09713879995979369,2.0,1.9248541998676956,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
17,0,17,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059.3052872000262,1059.3052872000262,0.0070418999530375,0.09852719982154667,3.0,2.35919740004465,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
17,0,17,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1061.7053720001131,1061.7053720001131,0.007841600105166435,0.09779889998026192,2.0,2.324449799954891,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
17,0,17,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1064.072089200141,1064.072089200141,0.006715600145980716,0.099348200019449,5.0,1.5602810001000762,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
17,0,17,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1065.6718917000107,1065.6718917000107,0.007050599902868271,0.0990593999158591,3.0,1.7265625998843461,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
17,0,17,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1067.4386696000583,1067.4386696000583,0.00658539985306561,0.0993990998249501,3.0,2.026885899947956,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1069.5053459999617,1069.5053459999617,0.0014150000642985106,0.09728380013257265,6.0,1.7305900999344885,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
18,0,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1071.2723018999677,0.00015380000695586205,0.0993331999052316,1077.2719199000858,5.9992014998570085,1077.4384747000877,1077.4384747000877,0.06785199977457523,0.16609749989584088,5.999176999786869,1083.538616700098,1083.538616700098,1083.538616700098,0.0558954996522516,0.16589499963447452,1089.2385754999705,1089.4385029000696,5.999200399732217,6.09917139983736,1095.43862790009,11.999336399836466,1095.5718295001425,1095.5718295001425,8.399970829486847e-05,0.09914719965308905,up,1.4104315997101367,1097.0218474001158,3.0199997127056122e-05,0.09894450008869171,1103.0383703999687,1103.0383703999687,0.02157230000011623,0.11571180005557835,5.0,1.9949501999653876,,,,,,,1095.5385561001021,1095.5385561001021,6.099354299949482,12.099252099636942,,6.099263199837878,1083.4385586001445,1083.4385586001445,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
18,0,18,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.071791900089,1105.071791900089,0.007152199978008866,0.09840919985435903,5.0,2.1590553999412805,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
18,0,18,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1107.271615799982,1107.271615799982,0.006297799991443753,0.09923589997924864,2.0,3.160450699971989,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
18,0,18,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1110.4887834000401,1110.4887834000401,0.008366199908778071,0.11507969978265464,5.0,3.207966099958867,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
18,0,18,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1113.7385038000066,1113.7385038000066,0.007640300085768104,0.11412380007095635,5.0,2.4741879999637604,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
18,0,18,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1116.2387021000031,1116.2387021000031,0.007259000092744827,0.0980279000941664,3.0,3.0915330999996513,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
18,0,18,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1119.3719395999797,1119.3719395999797,0.0067622000351548195,0.0989030001219362,1.0,2.593497700057924,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122.0051951999776,1122.0051951999776,0.0006833001971244812,0.09896980016492307,3.0,5.332834099885076,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
19,0,19,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1127.3721559999976,0.00015259999781847,0.09930030000396073,1133.3716937000863,5.999278099974617,1133.5381823999342,1133.5381823999342,0.060756399761885405,0.16604259982705116,5.999162299791351,1139.63848770014,1139.63848770014,1139.63848770014,0.05763379973359406,0.16602439968846738,1145.3383214999922,1145.5716454000212,6.032462299801409,6.132567099761218,1151.5716031999327,11.999161799671128,1151.6547797000967,1151.6547797000967,-0.000691000372171402,0.08253449969924986,up,1.4874556998256594,1153.1880707000382,4.1899969801306725e-05,0.09797969995997846,1159.2048933999613,1159.2048933999613,0.024246100103482604,0.11454669991508126,3.0,3.75803290004842,,,,,,,1151.6382363000885,1151.6382363000885,6.0991719998419285,12.098982899682596,,6.099134299904108,1139.5383143001236,1139.5383143001236,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
19,0,19,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1163.0218068999238,1163.0218068999238,0.008073299890384078,0.11425390001386404,3.0,2.173636600142345,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
19,0,19,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165.238344399957,1165.238344399957,0.00771739985793829,0.11450399993918836,5.0,2.741009999997914,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
19,0,19,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1168.0049014000688,1168.0049014000688,0.007854500086978078,0.09788969997316599,2.0,2.057419699849561,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
19,0,19,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170.1215512999333,1170.1215512999333,0.010958499973639846,0.1145477001555264,3.0,2.971285699866712,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
19,0,19,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173.1216339000966,1173.1216339000966,0.00762429996393621,0.09783009998500347,6.0,4.191381399985403,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
19,0,19,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1177.354647600092,1177.354647600092,0.008070799987763166,0.09820110001601279,2.0,2.1910327998921275,,,,,,,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1179.588058799971,1179.588058799971,0.0014573000371456146,0.0975955999456346,6.0,2.1309207000304013,,,,,,,,,3419,Moral,2025-02-04_13h30.29.340,MoralCondition_v2,2022.2.5,29.985546974991944,
